index_original,y_test_log,y_pred_log,y_test_euro,y_pred_euro,error_euro,error_percent
7287,4.5107496103686,5.145603524174463,89.99000000000004,170.67506346271813,80.68506346271809,89.66003273999117
2233,4.453765731828859,3.8055616349937518,84.95000000000003,43.95048879237928,-40.99951120762075,-48.263109131984386
2680,4.836202538722539,4.554755608416123,124.99000000000004,94.0835147850295,-30.906485214970544,-24.72716634528405
2868,4.605170185988092,4.586023775156932,99.00000000000004,97.10357174726957,-1.8964282527304732,-1.9155840936671438
1533,5.525413097700675,4.378938263274498,249.99000000000004,78.75331141710835,-171.2366885828917,-68.49741532976986
6337,6.063785208687608,5.296508846823329,428.9999999999999,198.63862293233356,-230.36137706766633,-53.69729069176372
2650,6.5235476217538855,5.67822061357809,679.9900000000002,291.42862318027846,-388.5613768197218,-57.142219270830694
1886,5.03030719389372,5.0961266698898795,151.98000000000005,162.38782510521062,10.407825105210577,6.8481544316426985
65,4.157162854614252,3.39482256283424,62.88999999999999,28.809363716641105,-34.080636283358885,-54.19086704302573
2260,5.774209872273912,4.704050198896265,320.8900000000001,109.39338338016641,-211.49661661983367,-65.90938222438642
2126,2.995232148512309,3.9041457426638666,18.990000000000002,48.60768407822686,29.61768407822686,155.96463442984125
2992,3.76096753050819,4.724337163188858,41.99,111.65580120875877,69.66580120875878,165.91045774888968
1203,3.8284239815518326,4.442055514434907,44.99000000000001,83.94937700591068,38.95937700591067,86.59563682131731
4863,3.386083743852107,3.322294068239577,28.55,26.7238781306606,-1.8261218693393992,-6.39622371047075
2995,4.644294740672142,3.8645396545912885,102.99000000000004,46.68131750405682,-56.308682495943216,-54.6739319312003
1253,3.295466427029913,4.503795455457251,25.98999999999999,89.35943650391604,63.36943650391605,243.8223797765143
2375,7.089243155027514,5.580459079528909,1197.9999999999998,264.1933226708657,-933.8066773291341,-77.9471350024319
2399,4.8977651703005165,4.0138022670579145,132.98999999999998,54.35695283410224,-78.63304716589775,-59.12703749597546
