product_rating,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,badge_amazons,badge_best_seller,badge_ends_in,badge_limited_time_deal,badge_no_badge,badge_save_xpct,log_purchased_last_month,log_original_price,log_total_reviews,"cat_Audio, Sound & Recording Gear",cat_Cameras & Photography,"cat_Chargers, Adapters & Cables",cat_Computer Peripherals,cat_Laptops,cat_Mobile Cell Phones & Smartphones,cat_Networking,"cat_Office Supplies, Ink & Toner",cat_Other Electronics,cat_PC Components,cat_Power & Batteries,cat_Printers & Scanners (Hardware),cat_Small Gadget Accessories (Cases & Protectors),cat_Smart Home & Security,cat_Storage & Memory Cards,cat_TV & Video Displays,cat_Tablets & E-readers (DEVICES ONLY),cat_Video Game Consoles & Virtual Reality,cat_Wearables
3.7,0,0,0,0,0.07,0,0,0,0,1,0,5.303304908059076,4.980107355727298,6.898714534329988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.4,0,1,0,0,0.12,0,0,0,0,1,0,5.993961427306569,4.3943256902608985,8.108623268354595,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.26,0,0,0,0,1,0,6.2166061010848646,3.2577118486533987,6.51471269087253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.853123416210876,5.940171252720432,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,4.327174383125731,3.6635616461296463,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.24,0,0,0,0,1,0,5.707110264748875,4.9486889658772695,6.003887067106539,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.298317366548036,6.413458957167357,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.7,0,1,1,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.0428758138469085,6.118097198041348,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,1,0.0,0,0,0,0,1,0,6.2166061010848646,3.8284239815518326,7.357556200910353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.189654742026425,4.912654885736052,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.931629535067065,7.094234845924755,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.5,0,1,0,0,0.51,0,0,0,0,1,0,6.2166061010848646,4.3943256902608985,5.288267030694535,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.6,0,1,1,0,0.0,0,0,0,0,1,0,6.90875477931522,2.39698576841553,8.164510268747042,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,1,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.6008675767907232,8.60300384782935,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.7,0,1,0,1,0.17,0,1,0,0,0,0,6.90875477931522,2.5641798306825083,9.126523885883072,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,5.303304908059076,4.763796549270511,8.215006432761575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.4,0,1,0,0,0.11,0,0,0,0,1,0,5.707110264748875,4.5107496103686,8.705993714307901,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.1,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.117933930384341,3.737669618283368,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.0,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.398594934535208,4.007333185232471,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.06,0,0,0,0,1,0,5.303304908059076,5.257599533269477,6.795705775173514,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.1,0,0,1,0,0.0,0,0,0,0,1,0,4.61512051684126,6.2166061010848646,5.857933154483459,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.14,0,0,0,0,1,0,5.707110264748875,4.6150215020384655,5.963579343618446,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.3,0,0,0,0,1,0,6.90875477931522,2.3960754360813845,7.759614150696903,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.12,0,0,0,0,1,0,5.993961427306569,4.430697744137536,6.816735880594968,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.8,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.492194379441927,4.61512051684126,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.857561811661286,6.504288173536645,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.787158353880808,6.92461239604856,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.7,0,1,0,0,0.17,0,0,0,0,1,0,5.993961427306569,5.19844178112078,6.634633357861686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.4,0,1,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.765191102784844,7.845807502637805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.8,0,1,1,0,0.3,0,0,0,0,1,0,5.303304908059076,6.395244903485277,7.033506484287697,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.6,0,1,0,0,0.15,0,0,0,0,1,0,4.61512051684126,6.040254711277414,7.711548979629146,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.3,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.538125351882924,2.5649493574615367,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.042609080431154,1.0986122886681098,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.700480365792417,7.011213987350367,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.796057750765372,6.0112671744041615,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.13,0,0,0,0,1,0,6.55250788703459,3.433664571799657,8.487558386286548,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.657946858958438,2.833213344056216,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.771409969996787,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.7133281345162463,5.488937726156687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.8,0,0,0,0,0.08,0,0,0,0,1,0,0.0,5.968707559985366,8.81877816903701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,4.262539022051294,4.736198448394496,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,4.605170185988092,7.334981878871814,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,0,1,0,0,0.12,0,0,0,0,1,0,5.707110264748875,4.7472772026129215,6.842683282238422,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.342764781283332,4.574710978503383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.7,0,1,0,0,0.35,0,0,0,0,1,0,6.90875477931522,2.012232791986386,8.475746001502063,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.2,0,0,0,0,1,0,5.993961427306569,4.025173103360802,7.822444729489319,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.7123518102990793,7.682021510826875,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.679536369801145,4.927253685157205,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.5,0,1,0,0,0.1,0,0,0,0,1,0,5.993961427306569,4.110709916308365,3.871201010907891,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.4,0,0,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.735759755691693,8.00469951054955,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.19844178112078,4.605170185988092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,6.90875477931522,2.3739750890807185,10.734372889867489,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.99393648933976,2.833213344056216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.3,0,1,0,0,0.05,0,0,0,0,1,0,5.303304908059076,5.298317366548036,7.786551806428712,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.23,0,0,0,0,1,0,5.303304908059076,5.560681631015528,4.859812404361672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2,0,0,1,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.3857452771032337,7.200424892944957,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.803505257608338,3.039749158970765,8.401333305321703,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.366950942933564,6.709304340258298,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.3,0,1,0,0,0.32,0,0,0,0,1,0,6.2166061010848646,4.262539022051294,4.430816798843313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.08,0,0,0,0,1,0,4.61512051684126,6.21658614080582,7.369600720526409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.30325515557766,6.126869184114185,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.0,0,1,0,1,0.0,0,0,0,0,1,0,0.0,3.295466427029913,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.99393648933976,6.907755278982137,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.58700621536042,7.039660349862076,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.82,0,0,0,0,1,0,0.0,5.30325515557766,5.123963979403259,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,4.189654742026425,7.4413203897176174,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,4.110709916308365,7.389563953677635,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,5.707110264748875,5.1049146397432645,8.70334075304372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.210600077024653,5.389071729816501,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.086943153607375,9.541297427909283,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.1,0,0,1,0,0.0,0,0,0,0,1,0,5.303304908059076,4.508218659911641,6.401917196727186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,5.135798437050262,6.429719478039138,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.196423760988341,5.480638923341991,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,3.931629535067065,7.342779189331845,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,2.7239235502585,8.470311205516108,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.6,0,1,1,0,0.26,1,0,0,0,0,0,5.993961427306569,4.6150215020384655,10.385851971480085,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.1,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.659098867029561,4.418840607796598,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.4,0,0,1,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.2722270003651954,6.359573868672378,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,5.993961427306569,4.262539022051294,8.867004635333567,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.123903364463645,5.541263545158426,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.2,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.673288902319859,7.987524479848767,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.33,0,0,0,0,1,0,6.2166061010848646,3.433664571799657,6.194405391104672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,0.0,4.158726821151369,10.263501914406907,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,2.196112848483529,9.565774546478782,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.8,0,1,0,0,0.0,0,0,0,0,1,0,3.9318256327243257,7.208592936008304,4.3694478524670215,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.33,0,0,0,0,1,0,6.2166061010848646,3.433664571799657,7.496652438168283,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.8,0,0,1,0,0.0,0,0,0,0,1,0,3.9318256327243257,6.0806651925662845,3.1354942159291497,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.9,0,0,0,0,0.0,0,0,0,0,1,0,0.0,4.510639702141858,2.3978952727983707,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.3,0,1,0,0,0.05,0,0,0,0,1,0,5.303304908059076,5.707077041605631,3.5263605246161616,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,5.993961427306569,4.709440107163888,7.223295679562314,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,1,1,1,0,0.0,0,0,0,0,1,0,0.0,4.605170185988092,4.174387269895637,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.6,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.988961416889864,6.021023349349527,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.1,0,0,0,0,1,0,6.2166061010848646,3.849934813114724,6.752270376141742,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.3,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.146093683885028,3.1780538303479458,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.802088163440325,5.986452005284438,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.5624655292582776,7.277247726631484,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.017213609456379,6.327936783729195,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.0,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.99393648933976,3.332204510175204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.8,0,1,0,0,0.2,0,0,0,0,1,0,6.803505257608338,2.8981194446869907,7.588829878307813,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,2.8326249356838407,8.840580188488795,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.24,0,0,0,0,1,0,6.2166061010848646,3.931629535067065,5.318119993844216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.2,0,0,0,0,0.2,0,0,0,0,1,0,5.303304908059076,5.564482092412441,6.543911845564792,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,0,1,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.742420221041966,6.93537044601511,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.5,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.638319081511895,4.948759890378168,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.06,0,0,0,0,1,0,5.303304908059076,5.99393648933976,5.58724865840025,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.2,0,0,0,0,1,0,6.2166061010848646,3.2577118486533987,6.045005314036012,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.90875477931522,2.7239235502585,6.496774990185863,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.366950942933564,9.709660055555972,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.1,0,1,0,0,0.1,0,0,0,0,1,0,4.61512051684126,5.966146739123692,5.683579767338681,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.761746493030188,5.869296913133774,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.327827623921977,5.293304824724492,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,5.198220750009751,6.815639990074331,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.5,0,1,0,0,0.39,0,1,0,0,0,0,5.707110264748875,5.081342251254203,6.218600119691729,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,5.303304908059076,4.948405217560121,4.691347882229144,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.398594934535208,3.570658822726505,8.037543185118697,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.14,0,0,0,0,1,0,6.90875477931522,2.2082744135228043,7.982757702011113,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.21,0,0,0,0,1,0,4.61512051684126,6.492239835020471,5.501258210544727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3.9,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.756932389247553,3.218875824868201,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,6.55250788703459,3.226447090364519,7.311218384419629,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.2,0,0,0,0,0.33,0,0,0,0,1,0,5.993961427306569,4.6150215020384655,5.860786223465865,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,0,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.1780538303479458,8.017966703493599,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.1,0,1,0,0,0.18,0,0,0,0,1,0,5.707110264748875,4.795790545596741,5.937536205082426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.0,0,1,0,0,0.0,0,0,0,0,1,0,0.0,4.663439094112067,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.7,0,0,1,0,0.0,0,0,0,0,1,0,5.303304908059076,5.2516973459128105,5.940171252720432,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.3,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.582129084167056,7.025538314638521,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.6,0,1,1,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.4339872044851463,6.897704943128636,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.9,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.331847303527362,5.442417710521793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.8,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.1982648709640764,7.284820912568604,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.6,0,0,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.779035150783365,6.300785794663244,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,0,0,0,0.28,0,0,0,0,1,0,6.90875477931522,3.2577118486533987,10.306750237089092,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.0440461338325417,6.513230110912307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.7,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,6.194405391104672,5.860786223465865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.3,0,1,0,0,0.0,0,1,0,0,0,0,6.90875477931522,2.5641798306825083,9.161360189754465,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.6,1,1,0,0,0.4,0,0,0,0,1,0,7.601402334583733,3.931629535067065,6.240275845170769,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,5.303304908059076,5.703782474656201,4.7535901911063645,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.6150215020384655,9.73477299914839,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.4,0,1,0,0,0.13,0,0,0,0,1,0,4.61512051684126,6.621392336096254,2.3978952727983707,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.2,0,0,0,0,1,0,5.707110264748875,4.6150215020384655,5.4510384535657,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.2561716096118976,9.797515738962684,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.4,0,1,0,0,0.38,0,0,0,0,1,0,6.90875477931522,2.8326249356838407,8.042056410058754,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,0,1,1,0,0.08,0,0,0,0,1,0,4.61512051684126,6.395244903485277,6.810142450115136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,4.61512051684126,5.99368707546108,5.820082930352362,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.9,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,2.8808824318750488,5.537334267018537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.4,0,1,0,0,0.0,0,0,0,0,1,0,5.707110264748875,4.109233174715851,6.729824070489475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.2,0,1,0,0,0.06,0,0,0,0,1,0,5.303304908059076,5.081342251254203,5.634789603169249,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.1,0,1,0,0,0.1,0,0,0,0,1,0,5.993961427306569,3.806440242853081,8.48301573961465,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.5,0,1,0,0,0.46,0,0,0,0,1,0,6.2166061010848646,3.433664571799657,8.830250570199247,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,0,1,0,0,0.23,0,0,0,0,1,0,0.0,4.875120984409557,2.079441541679836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.2,0,1,1,0,0.17,0,0,0,0,1,0,5.993961427306569,4.110709916308365,5.929589143389895,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.5,0,1,0,0,0.0,0,0,0,0,1,0,6.2166061010848646,3.0440461338325417,9.203819154985917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
