product_title,product_rating,log_total_reviews,log_purchased_last_month,is_sponsored,buy_box_availability,has_coupon,discount_percentage,product_category,brand_cat,is_high_end,spec_ram_gb,spec_storage_gb,spec_screen_inch,spec_power_w,spec_pack_count,spec_resolution_cat,spec_refresh_rate_hz,spec_ram_speed_mhz,log_original_price,is_best_seller,lsa_0,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14
"APC UPS Battery Replacement, APCRBC123, for APC UPS Models BR1000G, BX1350M, BN1350G, BX1000G, BX1300G, SMT750RM2U, SMT750RM2UC, SMT750RM2UNC and select others",4.7,8.593598522618644,6.2166061010848646,Organic,0,0,0.0,Power & Batteries,APC,0,,,,,,,,,4.5107496103686,No Badge,0.017035477473931093,-0.02080938583483117,-0.024355298737906286,0.021945425968998053,0.01263440152900075,0.06732226854465545,-0.015274131087799927,-0.009306156468627315,0.013507760294282817,-0.021955388004387268,-0.008141689333511835,-0.03234938042076522,-0.016879088537982728,-0.0014419249376836953,-0.023611266512958543
"Logitech M317 Wireless Mouse, 2.4 GHz with USB Receiver, 1000 DPI Optical Tracking, 12 Month Battery, Compatible with PC, Mac, Laptop, Chromebook - Black",4.6,9.262363400043334,6.90875477931522,Organic,0,0,0.0,Computer Peripherals,LOGITECH,0,,,,,,,,,2.8892600290434745,No Badge,0.12012650286636989,-0.16822793142649373,-0.04677105232950607,0.06195253773297818,0.11210287564491034,-0.00592935641054802,0.00888354544861151,-0.14811283018637714,0.08292116216340836,-0.016649368179105065,-0.08866141268974324,0.19485128833237134,-0.061100428906623566,0.054573625226929504,-0.07465976799251711
"PopSockets Phone Grip for MagSafe with Kickstand, Magnetic Stand, Swappable Top, Secure Hold for iPhone MagSafe Cases, Phone & Tablet Grip - Alum Radial Gold",4.6,9.565283817736766,6.90875477931522,Organic,1,0,0.0,Small Gadget Accessories (Cases & Protectors),POPSOCKETS,0,,,,,,,,,3.58324112209094,No Badge,0.03295908626291618,-0.05775770013092397,-0.0630060771812397,-0.07121365221767977,-0.0599679913294426,-0.025266167867303176,-0.11116733875805844,0.11989697417281805,-0.005970859497718468,0.04648780560781716,-0.030035294164360786,0.05699560350241183,-0.03857640273746064,0.015066056281600855,0.07631922280842847
"JBL Live 460NC wireless on-ear Noise Cancelling headphones with 50H battery, microphone for calls, lightweight and comfortable, and Alexa Built-in (Optimized for Android), iOS compatible (Black)",4.4,8.88599431515281,6.90875477931522,Organic,0,0,0.0,Wearables,JBL,0,,,,,,,,,3.9308447596687337,No Badge,0.09010396122402498,-0.11880838721176405,-0.1100024220915549,0.0710850238795905,0.19287164369558776,-0.02239046207552709,-0.09996862503195206,-0.01771588862676601,0.033220657455661204,-0.011861581710502502,-0.012842624351288835,-0.06707039130943414,0.030092204479447077,-0.0540128313337703,-0.02087580698940375
"BenQ MA320U 32” 4K 3840x2160 Monitor for MacBook® Pro/Air, Dual USB-C, 90W Power Delivery, Mac Color Match, USB Hub, Brightness & Volume Control on Mac, Height & Tilt Adjustable Stand, P3 Color Gamut",4.6,4.8283137373023015,5.303304908059076,Organic,0,0,0.0,TV & Video Displays,OTHER,1,,,32.0,,,4K_UHD_Retina,,,6.478494281107485,No Badge,0.11930984696198936,-0.10203487281502459,-0.05391438461531836,-0.05425246225324698,-0.030916182601918044,-0.0038732260730220593,0.1592060170194127,-0.027498748616622992,-0.049176523211521335,-0.0011150444454282457,-0.01235883423726017,-0.016366031881082512,-0.08538128364573458,0.047928330049100125,-0.015454613130101578
"UGREEN USB 3.0 Switch 2 Computers Sharing USB C & A Devices, 4 Port USB Switcher Sharing Keyboard and Mouse, Printer/Scanner USB Switch Hub for Two Computers with 2 USB3.0 Cables and Controller",4.2,7.596392304064196,6.90875477931522,Organic,0,0,0.22,Computer Peripherals,UGREEN,0,,,,,,,,,3.849934813114724,No Badge,0.08468960537913477,-0.15122931135126252,-0.060702664019503916,-0.07162246310197054,-0.03972080182749936,-0.0434678659135564,0.17974914030596906,-0.21415781107958398,0.03193761873965805,-0.09626398061693292,-0.03328716694459811,0.046739382446028016,-0.058649386405455646,0.039690441466443786,0.01929819857673363
"Onkyo DXC390 6 Disc CD Changer,Black",4.2,8.459775920546287,6.2166061010848646,Organic,0,0,0.0,PC Components,OTHER,0,,,,,,,,,5.638176717558207,Best Seller,0.004621313727935082,-0.008141552946008716,-0.006671142556726804,0.0022373725744068715,0.004486240570465591,0.0038326792370775072,0.008342757854317392,0.004657923235679117,-0.004733848865653326,0.004991374655147621,0.007819040407797042,-0.009557871391935535,0.007716508776141263,0.003540679010947341,0.004809937208621601
"Fujifilm Instax Mini Instant Film (10 Twin Packs, 200 Total Pictures) for Instax Cameras",4.8,6.677083461247136,6.2166061010848646,Organic,1,0,0.0,Cameras & Photography,FUJIFILM,0,,,,,2.0,,,,5.362230692291689,No Badge,0.034343697528441734,-0.02774274417990471,-0.01758950384617154,0.049981215366240006,-0.01995392331795264,0.04608511172947665,0.027917217822807455,0.1199497986019484,-0.021449826484007697,-0.1658736553520358,0.0935811365783841,0.17424944036000517,0.07087315401427763,-0.12052702562502667,0.1900985756625615
"Western Digital 10TB WD Red Plus NAS Internal Hard Drive HDD - 7200 RPM, SATA 6 GB/s, CMR, 512 MB Cache, 3.5"" - WD100EFGX",4.6,8.871926251117628,5.707110264748875,Organic,1,0,0.0,Storage & Memory Cards,WESTERN,1,,10240.0,,,,,,,5.30325515557766,No Badge,0.02323669655439924,-0.03865065774094553,0.00967525017921156,-0.0018447285090800662,-0.008092209944087304,-0.0015032661559896882,0.07930157639337218,-0.03224556466131593,0.004610268013260013,-0.06552173823442721,-0.0063010494434772735,-0.006781360680823279,0.025875190221239523,-0.03560248832623007,0.11653132999873955
"ESR 3 Pack for iPhone 16 Pro Max Screen Protector, [9H Hardness] [Military Grade Shatterproof] Tempered Glass Film with Flawless Fit Tray, HD Clear, Scratch Resistant",4.2,10.641512491874158,7.601402334583733,Organic,1,0,0.0,Small Gadget Accessories (Cases & Protectors),ESR,1,,,,,3.0,,,,2.63834278867739,No Badge,0.08401831964264207,-0.0999935263357062,-0.07134691454963367,-0.07169894231072496,-0.08854753335620816,0.03654451224610758,-0.09909280180574656,0.06015234834544214,-0.03681485179019686,-0.03319236409017322,-0.011315438583806183,0.020478416920779372,0.01557484002757969,-0.024323035945687015,-0.0037299306863296114
"Powermax 100-Count Triple AAA Batteries, Ultra Long Lasting Alkaline Battery for Home and Office, 10-Year Shelf Life, Reclosable Packaging",4.6,10.161418929336,7.601402334583733,Sponsored,1,0,0.08,Power & Batteries,OTHER,1,,,,,100.0,,,,3.125443880075648,No Badge,0.04006692210002264,-0.05999676100277698,-0.02641480253102969,0.05127183982517066,0.014553056132773799,0.30501041115137384,-0.06661398196328899,-0.038905950467973655,0.0021988614798834306,-0.030426246570000468,0.014654871957241782,-0.021224728764219686,-0.051161227324821916,0.02533114961098387,-0.016660100889842155
"HP 201X Cyan, Magenta, Yellow High-yield Toner Cartridges (3-pack) | Works with HP Color LaserJet Pro M252, HP Color LaserJet Pro MFP M277 Series | CF253XM",4.4,7.527255919373784,5.993961427306569,Organic,0,0,0.0,"Office Supplies, Ink & Toner",HP,1,,,,,3.0,,,,6.023181213659551,No Badge,0.556878454291199,0.3744186762392227,0.06537353457704406,-0.21156539429575613,0.09400567903325226,0.05509661675879653,0.004534008967675364,-0.010056356660731203,-0.04969607073407834,-0.03766562597152992,-0.013329674998191415,0.016449147641113215,0.030099915166152142,0.040388963401438105,-0.008209259204091228
"Logitech G703 Lightspeed Wireless Gaming Mouse W/Hero 25K Sensor, PowerPlay Compatible, Lightsync RGB, Lightweight 95G+10G Optional, 100-25, 600 DPI, Rubber Side Grips - Black",4.5,8.900276348631271,6.90875477931522,Organic,0,0,0.0,Computer Peripherals,LOGITECH,1,,,,,,,,,4.382026634673881,No Badge,0.08531549387099646,-0.10569768237953085,-0.04543410258716452,0.07515889721638828,0.12528009397650977,-0.055204745321609565,-0.00022312778304807467,-0.08464273197215001,0.0746386184127257,0.015199599001168719,-0.1298947152970909,0.22064978970314417,-0.10785980998519062,0.0320317601377483,-0.052514595790653026
"Energizer Alkaline Power AAA Batteries (20 Pack), Long-Lasting Triple A Batteries",4.8,8.101071503119543,9.210440366976515,Sponsored,1,0,0.0,Power & Batteries,ENERGIZER,0,,,,,20.0,,,,2.775708849576025,No Badge,0.03644860986579664,-0.050065423146869285,-0.06426654845404878,0.05776453922570799,-0.042289255103316735,0.4994044919983874,-0.07868989862487145,-0.0744017401436459,0.023324066942012254,-0.07496039002377938,0.004579377515910599,-0.019541176754895744,-0.12414601873926695,0.011773598540055996,0.05495954400350562
"AT&T Cordless Phone 5 Handset with Bluetooth, Landline Phones for Home, Answering System, Smart Call Blocker, DECT 6.0 Extended Range, 2"" Backlit Screen, Lighted Keypad with Big Buttons, BL3107-5",4.2,7.850882664809852,6.68586094706836,Organic,1,1,0.0,Mobile Cell Phones & Smartphones,OTHER,0,,,2.0,,,,,,5.209212891465215,No Badge,0.04403277035601272,-0.07245765430462195,-0.022542879403902816,0.009677911596907235,0.049182554585409315,-0.0035280565240803376,-0.04072957692584053,0.06628829600532118,-0.027550431655324798,0.017585983512399535,0.025831974947487693,-0.017548558871698965,-0.02131432287929195,0.05651826384126219,0.020650809521279834
"Lenovo 510 Wireless Keyboard & Mouse Combo, 2.4 GHz Nano USB Receiver, Full Size, Island Key Design, Left or Right Hand, 1200 DPI Optical Mouse, GX30N81775, Black",4.3,7.802618063442671,6.90875477931522,Organic,1,0,0.05,Computer Peripherals,LENOVO,0,,,,,,,,,3.7133281345162463,No Badge,0.09349508264891009,-0.13191670755024615,-0.0368620298865954,0.05357114806498359,0.10216966620822227,-0.029470331704348096,0.018575747938091577,-0.1577275707969948,0.036171015406589825,0.024148409495215,-0.09769447770981116,0.21690894174601405,-0.03305201615328038,0.05644174837819427,-0.10706699629706294
"Amazon Basics Tilt TV Wall Mount with Horizontal Post Installation Leveling for 32 to 86 inch TVs, Black",4.6,7.769800996003896,7.601402334583733,Organic,1,0,0.0,TV & Video Displays,AMAZON,0,,,86.0,,,,,,3.49620448524049,No Badge,0.08602839684674086,-0.11508632731825169,-0.08580527378533391,0.0054150277369996195,-0.020312600710270395,0.10889579213530975,0.17007646717981734,0.13407215302337191,-0.016383112799412177,0.35054930876347196,0.0890144923066932,0.07004872819594465,0.0816509363823747,0.03558285530460598,0.01172862693910702
MSI MAG A650BN Gaming Power Supply - 80 Plus Bronze Certified 650W - Compact Size - ATX PSU,4.7,8.156797046675651,6.90875477931522,Organic,1,0,0.13,PC Components,MSI,1,,,,650.0,,,,,4.330601752681694,No Badge,0.03327212679407563,-0.05529659165341968,-0.0046653004030937795,0.0032072937197759133,0.006508087793419499,0.021753944255383725,0.03412152093333802,-0.015555346327661654,0.0021622956421385653,0.011719910357467665,-0.006837131756022486,0.0035194361985465277,-0.047997643084307214,0.01963724851424373,0.05786158923674995
CORSAIR 4000D RS Frame Modular High Airflow Mid-Tower PC Case – 3X CORSAIR RS Fans – InfiniRail Fan Mounting System – Fits Multiple 360mm Radiators – Reverse Connector Motherboard Compatible – Black,4.7,9.852036350945047,6.2166061010848646,Organic,1,0,0.13,PC Components,CORSAIR,0,,,,,,,,,4.753503980493785,No Badge,0.05803725442594492,-0.058923899023205197,-0.018496375087617103,0.03747090696891923,-0.001968170297419076,-0.01710805725373203,0.020544123774426666,0.023199641674092122,0.03687173293818846,0.03069627162393057,-0.07078689319478354,0.031641272448729246,-0.044978247224541995,-0.03241401101115056,0.05280011211661935
PowerA Joy-Con Charging Dock for Nintendo Switch,4.6,9.649627028559856,0.0,Organic,0,0,0.28,"Chargers, Adapters & Cables",OTHER,0,,,,,,,,,3.177637076851603,No Badge,0.031566478734393215,-0.0523058033152208,-0.04263264039784564,-0.039068484132913264,-0.008604836606200972,-0.024189674373532866,0.011743531185795466,-0.05964566021116303,0.011383368907333172,-0.03175038609776774,-0.012903195486939112,0.0145399433724395,-0.04180095176295422,0.0028263272513176746,-0.0020959114929892542
"Brady M210 Portable Label Printer Kit (M210-KIT), Yellow/Black",4.7,5.739792912179234,6.2166061010848646,Organic,1,0,0.0,"Office Supplies, Ink & Toner",OTHER,0,,,,,,,,,5.327779076697656,No Badge,0.05017285705309671,-0.022930705263666574,-0.029018569533866286,0.04989838196772444,0.014302734023568776,-0.01398265104415779,0.019280765177049297,0.0036338461258942976,0.01649507288556022,-0.016249210971777457,0.09795613000469927,0.008756702637056338,0.034482955240176624,0.07152150131235575,0.03325443354838523
"Elgato Wave:3 - Premium Studio Quality USB Condenser Microphone for Streaming, Podcast, Gaming and Home Office, Free Mixer Software, Sound Effect Plugins, Anti-Distortion, Plug ’n Play, for Mac, PC",4.7,9.179778066393542,6.2166061010848646,Organic,1,0,0.0,"Audio, Sound & Recording Gear",ELGATO,1,,,,,,,,,5.003610679159292,No Badge,0.07198674811007788,-0.1148855929879187,-0.022671949588232876,0.015522978833894493,0.06324354047871406,-0.018437202053191232,0.08184848148898301,-0.046937789572387534,-0.00952721130938506,-0.0030106915935202067,0.0012700380768611655,0.010289375508023316,-0.0511164088057176,0.038715137543309214,0.06481656175914398
"EPSON 702 DURABrite Ultra Ink Standard Capacity Color Combo Pack (T702520-S) Works with WorkForce Pro WF-3720, WF-3730, WF-3733",4.7,7.944846711001996,6.90875477931522,Organic,1,0,0.0,"Office Supplies, Ink & Toner",EPSON,1,,,,,,,,,3.8533340090794654,No Badge,0.19127619303318016,0.04020117684501683,-0.07858231707318812,0.2991217103234018,-0.21862290431622508,0.004638482671687794,-0.08741838171305355,-0.16104363039555106,-0.562629465637274,0.032565078353113903,-0.2450637083051942,0.037513179070193546,0.13423050908743964,0.0606746277828759,0.021591330372135484
Intel® Core™ i7-14700KF New Gaming Desktop Processor 20 cores (8 P-cores + 12 E-cores) - Unlocked,4.6,6.093569770045136,5.993961427306569,Organic,1,0,0.28,PC Components,INTEL,1,,,,,,,,,6.077619307306189,No Badge,0.05691142337453239,-0.10081758262224463,0.174724246121032,0.024727145059098968,-0.011785709821537304,0.01828897806459496,-0.08524780211144074,-0.003952059085560531,0.03951220895290878,0.04783212834045648,-0.014947703111781514,0.02589644788353553,0.007860946043270894,0.06467888721141957,0.18017009606916348
"Lexar 256GB Professional Silver SD Card, UHS-I, C10, U3, V30, 4K, Up to 205/140 MB/s SDXC Memory Card, for Professional Photographer, Videographer, Enthusiast (LSDSILV256G-BNNNU)",4.8,6.835184586147301,6.90875477931522,Organic,1,0,0.4,Storage & Memory Cards,OTHER,0,,256.0,,,,,,,3.830379016387636,No Badge,0.047417887261501604,-0.0728129087221885,0.04851372892497005,0.01086981783230649,-0.013945870639037497,0.031440188599506286,0.126505287124928,0.0622130803568157,-0.07027030142991508,-0.18329053604994,-0.044074999734723036,-0.0683682518797927,0.06648314234260001,-0.15702761984350858,-0.00640052680559431
"JanSport Main Campus FX Backpack - Travel or Work Bag w 15-Inch Laptop Pack with Leather Trim, Black",4.7,6.858565034791365,6.90875477931522,Organic,0,0,0.0,Laptops,OTHER,0,,,15.0,,,,,,3.9308447596687337,No Badge,0.06403621123838664,-0.06397028722595122,0.0001448123526763402,0.04943324777253973,-0.02278578538651433,0.055429508109353084,-0.015133670328378413,0.01790427450633765,0.028014874092830707,0.03627029596896483,-0.014878950364988725,0.0193161048469166,0.04041477017698188,-0.04211251467214199,-0.03742696051444913
"Sennheiser HD 599 - Open Headphones, Special Edition, Black, Wired",4.5,9.081256218564643,6.2166061010848646,Organic,1,0,0.0,"Audio, Sound & Recording Gear",SENNHEISER,0,,,,,,,,,4.769667157869494,No Badge,0.0607494977763439,-0.06555625351599204,-0.03462506989538894,0.04107631454396341,0.08395468729646298,-0.0247684531432769,-0.004017002542180428,0.0128479732784182,-0.001299599236044111,0.028934785434603726,-0.024869523100633124,-0.008639422286742663,0.019767566299334842,-0.05758265127654712,-0.026145218702546207
"GIGABYTE B850 AORUS Elite WIFI7 AMD AM5 LGA 1718 Motherboard, ATX, DDR5, 3X M.2, PCIe 5.0, USB-C, WIFI7, 2.5GbE LAN, EZ-Latch, 5-Year Warranty",4.3,8.10349427838097,6.2166061010848646,Organic,1,0,0.1,PC Components,GIGABYTE,1,,,,,,,,,5.545138381216603,No Badge,0.029093564628611394,-0.05157453722405327,0.057106955121272764,-0.002234989899016685,-0.011349372446980777,-0.005745967116314195,0.03078991492763881,-0.026375231521707534,0.0089928351726655,-0.00460640549150639,-0.027767244419175517,-0.0228614228812528,-0.046634522824826836,-0.00500684452345424,0.10940157979390906
"Roku Express 4K+ | Roku Streaming Device 4K/HDR with Voice Remote, Free & Live TV",4.7,11.49599291505882,7.601402334583733,Organic,1,0,0.13,TV & Video Displays,ROKU,0,,,,,,4K_UHD_Retina,,,3.7133281345162463,No Badge,0.025519863291071504,-0.0431590739631975,-0.02042672894012595,0.010814217415318439,0.03588996546913707,0.00022778101330659745,0.0660915698722856,0.08909502143722596,-0.07311287285795318,-0.0017607729588854997,0.02364773594492272,-0.03939334347722126,-0.06482194115712836,0.03517722300986093,-0.06534299736881723
"Duracell N 1.5V Batteries, 2 Count (Pack of 1), N 1.5 Volt Alkaline Battery, Long-Lasting for Remote Controls, Key Fobs, GPS Trackers, and More",4.7,9.268703615273097,8.294299608857235,Organic,1,0,0.29,Power & Batteries,DURACELL,0,,,,,1.0,,,,2.0781907597781832,No Badge,0.04012814834371296,-0.05599158968940542,-0.06332699181127469,0.05176076245070025,-0.005430044240243849,0.37264301174154063,-0.08824858415486607,-0.03680536703987953,0.015942232878918102,-0.05895700216733824,-0.0034072894336888673,-0.01146215792028997,-0.09259319280785391,-0.012638656932977672,-0.026733309118191162
"AT&T CL4940 Corded Standard Phone with Answering System and Backlit Display, White",4.4,9.554284623436097,6.90875477931522,Organic,1,0,0.18,Mobile Cell Phones & Smartphones,OTHER,0,,,,,,,,,3.9110225050945626,No Badge,0.04631429215122958,-0.05410787365099583,-0.00792939069451169,0.01943944179738675,-0.03160287923799216,0.00040952053530909016,-0.03780662241688666,0.05697441720050159,-0.05411118831235876,0.049364079100507496,-0.004885182754211785,0.02482491979767795,0.01743286463782851,0.07353792618480932,0.01504505014729863
"UGREEN Cell Phone Stand for Desk Phone Holder Foldable Portable Adjustable Compatible with iPhone 16 15 14 13 Pro Max, iPhone 12 11 Plus SE XS XR 8 7, Office Desk Travel Accessories, Black",4.6,10.471864846140123,8.006700845440367,Organic,1,0,0.1,Small Gadget Accessories (Cases & Protectors),UGREEN,1,,,,,,,,,2.39698576841553,No Badge,0.1392835343764139,-0.19080615066949022,-0.12857059948809502,-0.16649204778455415,-0.165993816385144,-0.015295544612116749,-0.19108919613739273,0.1721120219715489,-0.003988998085013167,0.08191897519264604,-0.023217047077566028,0.06667416953070668,-0.03771713513003705,0.016333148102758627,0.10330227593457667
"Cooler Master MasterBox Q300L Micro-ATX Tower with Magnetic Design Dust Filter, Transparent Acrylic Side Panel, Adjustable I/O & Fully Ventilated Airflow, Black (MCB-Q300L-KANN-S00)",4.4,9.518339645190858,6.90875477931522,Organic,1,0,0.0,PC Components,OTHER,0,,,,,,,,,3.7133281345162463,No Badge,0.04672655323448194,-0.05223654269460979,-0.023937144628674446,0.011576730536018036,0.01456727597986968,-0.00431688976106503,0.006583652028982045,0.04175113549494064,0.005762626747783431,0.059482493291095895,-0.026392064196739326,0.028800189927513393,-0.020964322439585847,-0.02502742020288909,0.01729364753319367
"Melissa & Doug Toy Shopping Cart with Sturdy Metal Frame Toddler Shopping Cart, Pretend Grocery Supermarket, Pretend Play for Kids Ages 3+",4.8,9.234935418831563,6.90875477931522,Organic,0,0,0.0,Small Gadget Accessories (Cases & Protectors),OTHER,0,,,,,,,,,4.343025897324149,No Badge,0.009161799658886515,-0.01624362317062902,-0.00834285040043821,-0.0015610649128677406,0.0017545559755904848,0.0016156021728438168,0.01308641240836883,0.007941767546228735,-0.0016426216573097027,-0.001610439284737212,0.0001603747593733462,0.0025409707489093135,-0.00869407612650107,0.005938462812949055,0.014950330816111223
"TP-Link BE3200 Wi-Fi 7 Range Extender RE223BE w/Ethernet Port | 3.2 Gbps Dual-Band Wireless Repeater | Internet Signal Booster for Home | Up to 2400 sq.ft, 64 Devices | MLO, EasyMesh | No 6 GHz Band",4.4,8.820108644508608,6.2166061010848646,Organic,1,0,0.0,Networking,TPLINK,0,,,,,,,,,4.795707897553386,No Badge,0.04770433397281906,-0.07848570991381555,0.005250536072226588,0.017025329991892654,0.045515443729932194,-0.0006516089905940613,0.022475931008602443,-0.0181614102062161,-0.01151705152692954,-0.041159570039130795,0.047322235051740685,-0.0415522742694055,-0.04855790027346388,0.12508677159152887,0.0031488197254088334
"SAMSUNG 27-Inch M5 (M50D) Series FHD Smart Monitor with Streaming TV, Speakers, HDR10, Gaming Hub, Multiple Ports, Workout Tracker, Vision Accessibility Tools, LS27DM500ENXGO, 2024",4.4,6.091309882077698,6.2166061010848646,Organic,1,0,0.29,TV & Video Displays,SAMSUNG,1,,,27.0,,,FHD_1080p,,,5.638319081511895,No Badge,0.08960966792845788,-0.0868841522347015,-0.0012539498057666956,-0.007158916473631726,0.04379607083540214,-0.006668775250908848,0.10995789506210712,0.09399983580378422,-0.08188430329407047,0.04145818541954256,0.027573666326406794,-0.04318004965070206,-0.16632900580092902,-0.007107677970674107,-0.09042005822878998
Razer Tartarus V2 Gaming Keypad: Mecha Membrane Key Switches - One Handed Keyboard - 32 Programmable Keys - Customizable Chroma RGB Lighting - Programmable Macros - Snap Tap - Black,4.3,9.715047314733996,6.90875477931522,Organic,1,0,0.0,Computer Peripherals,RAZER,1,,,,,,,,,4.3943256902608985,No Badge,0.05438633800318255,-0.07174271272015496,-0.006804319802518925,0.03394451902455913,0.06680982033542143,-0.02374922022958976,0.02096628143754447,-0.057089432650661534,0.033106934622193315,0.03188774843188317,-0.10082136841066355,0.16895622652603945,-0.10290324498311613,-0.004150717083726022,-0.022426012661963413
"Amazon Basics Rechargeable D Cell Batteries, 4-Pack, NiMH, 10000 mAh, Recharge up to 1000x Times, Pre-Charged",4.5,9.913883328718248,6.90875477931522,Organic,1,0,0.09,Power & Batteries,AMAZON,0,,,,,4.0,,,,3.030133700271324,No Badge,0.033822826392054445,-0.05089229677310661,-0.06082384940678802,0.021796298286456336,-0.025381415803905346,0.27616635899924324,0.040526131284549606,-0.048148779068865895,0.05136195110151343,0.1747404923640874,0.05397228777163031,0.07485999596680237,0.11264801254461151,-0.040220126147956725,0.008961762223325245
"Melissa & Doug Suspend Family Game (31 pcs) - Wire Balance Game, Family Game Night, Family Activities, Games for Kids Ages 8+",4.6,9.826012379256715,7.601402334583733,Organic,1,0,0.0,Video Game Consoles & Virtual Reality,OTHER,0,,,,,,,,,3.2577118486533987,No Badge,0.008509346402654258,-0.013388732591022903,-0.004386909072460732,0.0027940742268872413,0.006243041884937468,0.002615374138124345,0.018722511308179233,0.0052056664152562715,-0.004919067863052635,-0.0035094174787283147,-0.0004514432374774418,0.0032613167117764375,-0.005806253795566443,0.0013181895460825904,0.001010058518672533
"Bose Smart Dolby Atmos Soundbar, Bluetooth Soundbar Speaker with Voice Control and Amazon Alexa Built-in, Works with Google Assistant Capabilities, Black",4.1,6.021023349349527,5.707110264748875,Organic,0,0,0.0,"Audio, Sound & Recording Gear",BOSE,0,,,,,,,,,6.152732694704104,No Badge,0.08925746641324481,-0.0755101949947941,-0.06918397127136702,0.054150668992084316,0.1232773985326586,-0.005578456989491206,0.028505099054623312,0.051901159842307816,-0.06925686172882915,0.06595017516126894,0.051906020763485716,-0.08938967763329975,0.02240070346478459,-0.017210224794866936,-0.01686744927601269
"NETGEAR Nighthawk Cable Modem and WiFi 6 Router Combo (CAX80) - Compatible with All Major Cable Providers incl. Xfinity, Spectrum, Cox - Cable Plans up to 6Gbps - AX6000 WiFi 6 Speed - DOCSIS 3.1",4.0,8.153061946801051,5.707110264748875,Organic,1,0,0.0,Networking,NETGEAR,0,,,,,,,,,6.212606095751519,No Badge,0.05615634293014959,-0.08427534837676012,-0.019217174834952052,-0.011720945178648714,-0.046233144526968556,-0.007341083914677175,0.08064351249830032,-0.054617435960068225,0.0019034400698923442,-0.013664672116012874,0.020064018065447102,-0.03363942639380391,-0.021696824758679102,0.07891597737106854,-0.016964815904925972
"Kipling Women's Seoul Extra Large 17” Laptop Backpack, Durable, Roomy with Padded Shoulder Straps, Bag",4.7,6.666956792429207,6.803505257608338,Organic,0,0,0.0,Laptops,OTHER,0,,,17.0,,,,,,4.270536258640519,No Badge,0.028605589822187878,-0.042932398892582255,0.021639546009811057,0.008310638826245624,-0.013202174337606318,0.011237789757418837,-0.012268951518477223,0.023201103444023402,0.02239508586967453,0.030204031985524116,0.0044961922308918625,0.023525492473770986,0.02881089690190723,-0.024969174819747923,-0.04594595939626313
"SanDisk 1TB Ultra Dual Drive Go USB Type-C Flash Drive, Black - SDDDC3-1T00-GAM46​",4.4,10.466981524869205,6.90875477931522,Organic,1,0,0.0,Storage & Memory Cards,SANDISK,1,,1024.0,,,,,,,4.412192049005608,No Badge,0.09592720191917731,-0.1347484396201349,0.01585685142166986,-0.004170477707668123,-0.058473012377723704,-0.004990219196552759,0.1903681388874934,-0.11056239547749107,-0.021429966345638377,-0.12624475389802298,-0.05344793431306977,-0.053837258882666474,0.06964373354543102,-0.08844162092001785,0.12319957757038112
"SKLZ Hurricane Batting Swing Trainer for Baseball & Softball - Durable Swing Arm - 4 Power Band System - High-Visibility, Anti-Dent Target Ball Head - Screw-in Base Legs, Metal Stakes & Carry Bag",4.6,8.536211197252,6.2166061010848646,Organic,0,0,0.0,Wearables,OTHER,0,,,,,,,,,4.465563231601674,No Badge,0.026869856320227252,-0.04498546264415242,-0.02649582701242224,-0.0037051602274364263,-0.0012744094721557748,0.031156876625559837,0.018595122253776308,0.0355315413382135,0.0028730102086477684,0.01808392850470267,0.007280456488729167,0.003688886710571515,-0.009134649483745635,0.012303821418914854,0.012320404455586935
"SAMSUNG SmartTag2 (2023) Bluetooth + UWB, IP67 Water and Dust Resistant, Findable via App, 1.5 Year Battery Life - White",4.4,7.478169694159785,6.90875477931522,Organic,1,0,0.08,Smart Home & Security,SAMSUNG,0,,,,,,,,,2.9647574692545606,No Badge,0.06569838276668724,-0.1094710300341583,-0.06797316264393831,0.023589274206395627,0.1157807425925734,0.059713587725085386,-0.08529092924524874,-0.016948792916318567,-0.0023245471742400076,-0.01619534147301934,0.03364821485785767,-0.0661490317862128,0.01442543791934094,-0.01788517833898759,-0.06166032232404319
G.SKILL Trident Z5 Royal Neo Series (AMD Expo) DDR5 RAM 32GB (2x16GB) 6000MT/s CL28-36-36-96 1.40V Desktop Computer Memory UDIMM - Silver (F5-6000J2836G16GX2-TR5NS),4.8,5.717027701406222,6.2166061010848646,Organic,0,0,0.0,PC Components,GSKILL,0,32.0,,,,,,,6000.0,5.03030719389372,No Badge,0.07083866291573687,-0.06827132446773396,0.15384847602086021,0.019955241093456023,-0.0086533489161685,0.0031585093036645548,-0.021476487307351202,0.017086489924345208,0.047860516670074245,0.02615150444943558,-0.04516198066929045,0.04168736045066438,-0.02402184766001621,-0.09818682985352008,0.1724305587013535
